,gen_1_dispatched,gen_2_dispatched,gen_3_dispatched,gen_4_dispatched,gen_5_dispatched,gen_6_dispatched,gen_7_dispatched,gen_8_dispatched,gen_9_dispatched,gen_10_dispatched,Reserve Size,Disturbance Size,ROCOF,Settling Frequency,Nadir
725,1000.0,0.0,640.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.164502397139,49.2375578428,48.2077356141
726,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,410.0,30.0,650.0,0.147092769079,49.236343359,48.3597601185
727,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,780.0,250.0,30.0,650.0,0.152110856441,49.295016384,48.3163749283
728,1360.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.145628085343,49.332537311,48.5432246655
729,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,495.0,830.0,250.0,20.0,830.0,0.216221715997,48.9173733166,47.3493110732
730,1000.0,0.0,615.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144683781981,49.3618586056,48.573098323
731,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,522.0,830.0,250.0,600.0,250.0,0.0572856341983,49.5427380299,49.5427380299
732,1000.0,0.0,645.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115792017085,49.4706232228,49.0464671578
733,1000.0,0.0,650.0,632.0,254.0,650.0,572.0,540.0,830.0,250.0,7500.0,1000.0,0.415200756747,48.9242618694,46.5965198957
734,1000.0,0.0,650.0,632.0,254.0,644.0,560.0,540.0,830.0,250.0,48.0,632.0,0.164471732013,49.2259942906,48.2025525929
735,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,519.0,830.0,250.0,600.0,250.0,0.0573020381651,49.5427644364,49.5427644364
736,1000.0,0.0,650.0,632.0,254.0,650.0,576.0,540.0,830.0,250.0,30.0,650.0,0.164942111468,49.1949392512,48.2470181983
737,1000.0,0.0,650.0,632.0,235.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.162237009825,49.294165961,48.2143284242
738,1000.0,0.0,650.0,632.0,254.0,650.0,504.0,540.0,830.0,250.0,30.0,650.0,0.153863372747,49.2071748734,48.2774660244
739,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,260.0,20.0,830.0,0.216251023913,48.9799527635,47.4195041296
740,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,824.0,250.0,1.0,254.0,0.115433814686,49.4716206212,49.049600348
741,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,838.0,250.0,30.0,650.0,0.15334812359,49.223523499,48.2882437408
742,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.164539526892,49.2295808744,48.2693191718
743,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,808.0,250.0,42.0,808.0,0.20979643449,49.0812771342,47.3725144284
744,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,818.0,250.0,600.0,250.0,0.0572238512443,49.5779252584,49.5779252584
745,1000.0,0.0,650.0,632.0,254.0,644.0,560.0,540.0,830.0,250.0,36.0,644.0,0.162815560103,49.2436709947,48.2734682977
746,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,782.0,250.0,55.0,540.0,0.143980755852,49.38855264,48.5796946344
747,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,305.0,48.0,632.0,0.164821618367,49.197078089,48.283387059
748,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,802.0,250.0,35.0,560.0,0.146199486412,49.3551666683,48.542818734
749,1000.0,0.0,650.0,632.0,252.0,650.0,560.0,540.0,830.0,250.0,3.0,252.0,0.114710467966,49.46856452,49.0417349681
750,1000.0,0.0,650.0,632.0,254.0,632.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.41510773943,48.973980114,46.6005952924
751,1340.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.168025775799,49.1987810072,48.2724948477
752,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,516.0,830.0,250.0,30.0,650.0,0.164581724286,49.234111241,48.2619279584
753,800.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.196363910754,48.9252905852,47.0654069963
754,1000.0,0.0,650.0,632.0,254.0,650.0,552.0,540.0,830.0,250.0,48.0,632.0,0.164544820922,49.2313908294,48.2046498984
755,1040.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.151329887253,49.2306534539,48.3657248763
756,1000.0,0.0,625.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.164492943826,49.2614007751,48.2143245189
757,900.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.156285799405,49.2547914753,47.9893453417
758,840.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.177477037682,49.0922073734,47.4090103421
759,1000.0,0.0,650.0,530.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.155517082386,49.1875100407,48.2813347755
760,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,778.0,250.0,30.0,650.0,0.163199804753,49.2830541194,48.2881823828
761,1000.0,0.0,650.0,632.0,249.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.163064439042,49.2366591639,48.2069302743
762,1000.0,0.0,650.0,632.0,254.0,636.0,560.0,540.0,830.0,250.0,35.0,560.0,0.14747576812,49.3255479361,48.5295651049
763,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,534.0,830.0,250.0,48.0,632.0,0.164558686321,49.2096911965,48.2001900648
764,1000.0,0.0,650.0,632.0,254.0,628.0,560.0,540.0,830.0,250.0,52.0,628.0,0.158252888189,49.2844099724,48.2795635288
765,980.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7520.0,980.0,0.404384188364,48.961357708,46.5977157099
766,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,804.0,250.0,30.0,650.0,0.151700544993,49.3012810912,48.3151993322
767,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,836.0,250.0,1.0,254.0,0.116275104941,49.4549955771,49.0040836723
768,1100.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.145166313449,49.3346465002,48.5617601352
769,1000.0,0.0,650.0,632.0,254.0,652.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115815269271,49.4605770145,49.0198086356
770,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,794.0,250.0,600.0,250.0,0.0573075026967,49.5859167026,49.5859167026
771,1000.0,0.0,650.0,632.0,254.0,650.0,544.0,540.0,830.0,250.0,55.0,540.0,0.144684777039,49.3379647457,48.5647527543
772,1000.0,0.0,650.0,632.0,246.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.21412806338,49.0626563297,47.3741536832
773,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,768.0,250.0,30.0,650.0,0.163942571031,49.257920055,48.2854021394
774,1000.0,0.0,650.0,632.0,240.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.162349298207,49.2889099793,48.21389493
775,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,546.0,830.0,250.0,48.0,632.0,0.164566310711,49.2159349618,48.1965539705
776,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,567.0,830.0,250.0,1.0,254.0,0.115839242244,49.469486186,48.9382618145
777,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,784.0,250.0,55.0,540.0,0.143984398055,49.3934729426,48.5800754015
778,1000.0,0.0,650.0,620.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.21615322356,49.0475763198,47.371242239
779,1000.0,0.0,650.0,560.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.117252940863,49.4293687371,48.885859042
780,1000.0,0.0,650.0,632.0,254.0,650.0,520.0,540.0,830.0,250.0,7500.0,1000.0,0.419238880422,48.9509536986,46.6015662007
781,1000.0,0.0,645.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.414639023009,48.9652847401,46.6051419554
782,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,776.0,250.0,74.0,776.0,0.201496115598,49.0845665495,47.3694223534
783,1000.0,0.0,650.0,632.0,254.0,650.0,580.0,540.0,830.0,250.0,30.0,650.0,0.152444437353,49.2000339156,48.2690491555
784,1000.0,0.0,650.0,632.0,243.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0568592917536,49.5939479993,49.5939479993
785,940.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.145095452308,49.366991941,48.2501674775
786,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,810.0,250.0,7500.0,1000.0,0.411896836196,48.9724000631,46.6105709541
787,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,826.0,250.0,1.0,254.0,0.115546686166,49.4688240156,49.0421771373
788,1000.0,0.0,650.0,632.0,254.0,668.0,560.0,540.0,830.0,250.0,35.0,560.0,0.148703917459,49.2706173621,48.4745686733
789,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,798.0,250.0,52.0,798.0,0.206935402824,49.0850516992,47.3722869945
790,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,365.0,485.0,365.0,0.0882629119181,48.8522845371,48.8522845371
791,1140.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.216569955534,48.9200448669,47.6171989973
792,1000.0,0.0,670.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.145807126776,49.3043989856,48.4848761149
793,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,564.0,830.0,250.0,30.0,650.0,0.16452798842,49.2095981178,48.2425989491
794,1000.0,0.0,650.0,600.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147528642908,49.2999626322,48.5203141391
795,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,525.0,830.0,250.0,48.0,632.0,0.164558283956,49.2105616832,48.1982053002
796,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,230.0,48.0,632.0,0.1645159014,49.2403803481,48.1032114253
797,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,788.0,250.0,55.0,540.0,0.143990977771,49.4031512517,48.5805438944
798,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,780.0,250.0,30.0,650.0,0.163101786732,49.2878715119,48.288472103
799,1000.0,0.0,650.0,632.0,247.0,650.0,560.0,540.0,830.0,250.0,8.0,247.0,0.111970973998,49.4819907448,49.0767734936
800,1000.0,0.0,650.0,632.0,254.0,650.0,564.0,540.0,830.0,250.0,55.0,540.0,0.14470516973,49.3317508104,48.5425422679
801,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,816.0,250.0,35.0,560.0,0.146590407644,49.3257881426,48.5344309876
802,1000.0,0.0,620.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147568674348,49.3269425294,48.5400918156
803,1360.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.217824362159,48.9204691041,47.598834081
804,1000.0,0.0,650.0,510.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.125351533234,49.3462286303,48.6812413482
805,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,365.0,30.0,650.0,0.165146785655,49.2188477346,48.3319749327
806,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,546.0,830.0,250.0,30.0,650.0,0.152276209966,49.2448884663,48.2948413355
807,1120.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0569806118822,49.5328143919,49.5328143919
808,1000.0,0.0,650.0,632.0,250.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.143592678405,49.3548482019,48.5607199854
809,1000.0,0.0,650.0,632.0,238.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.056884247224,49.5940885365,49.5940885365
810,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,794.0,250.0,56.0,794.0,0.205791675739,49.0850198434,47.3719931335
811,1000.0,0.0,625.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,625.0,0.146251442405,49.2995541001,48.3064638808
812,840.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.18675414579,49.0836527749,47.3795986506
813,1000.0,0.0,650.0,632.0,253.0,650.0,560.0,540.0,830.0,250.0,2.0,253.0,0.115259599546,49.4659088661,49.0344493473
814,860.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.182524572556,49.0998892443,47.4238040568
815,1000.0,0.0,635.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144698607257,49.3636544554,48.5688865315
816,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,501.0,830.0,250.0,35.0,560.0,0.147585759952,49.3108566184,48.4657041451
817,1000.0,0.0,645.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.164475715292,49.2419097179,48.2743848606
818,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,245.0,1.0,254.0,0.115800125961,49.4632899399,49.0275286101
819,1000.0,0.0,650.0,632.0,254.0,650.0,548.0,540.0,830.0,250.0,30.0,650.0,0.152653091533,49.2578491385,48.3058400699
820,1000.0,0.0,650.0,632.0,254.0,650.0,528.0,540.0,830.0,250.0,1.0,254.0,0.115776696111,49.4604544375,49.0554441041
821,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,800.0,250.0,35.0,560.0,0.146173819818,49.3597313956,48.5435008299
822,1000.0,0.0,650.0,632.0,254.0,650.0,580.0,540.0,830.0,250.0,15.0,580.0,0.153402446219,49.2673676471,48.4656511834
823,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,501.0,830.0,250.0,7500.0,1000.0,0.418754643765,48.9043253539,46.5778691329
824,1000.0,0.0,650.0,632.0,246.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.151049954027,49.2785393017,48.3088782386
825,1000.0,0.0,650.0,632.0,254.0,640.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115781142652,49.4688600373,49.0620834951
826,1000.0,0.0,650.0,650.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.415007939214,48.9119104904,46.5968456414
827,1120.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.148108768216,49.2974966878,48.5392022487
828,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,760.0,250.0,7500.0,1000.0,0.417230296748,48.9849436269,46.6068073384
829,920.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.119536343505,49.4281089507,48.7326346079
830,1020.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.164504833135,49.2184480113,48.3393108571
831,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,215.0,30.0,650.0,0.164527616531,49.2771320211,48.0969097718
832,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,576.0,830.0,250.0,600.0,250.0,0.056945221535,49.5063079545,49.5063079545
833,1000.0,0.0,650.0,650.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147669395431,49.2705066634,48.4754611492
834,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,810.0,250.0,30.0,650.0,0.163167148694,49.2791279113,48.2841295874
835,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,492.0,830.0,250.0,30.0,650.0,0.164800686363,49.2049095848,48.2181578752
836,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147594402652,49.30054805,48.5176144612
837,1000.0,0.0,650.0,600.0,254.0,650.0,560.0,540.0,830.0,250.0,80.0,600.0,0.155447817659,49.3006852975,48.2092230027
838,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,786.0,250.0,7500.0,1000.0,0.411779158024,48.9558856849,46.6131769363
839,1000.0,0.0,650.0,632.0,244.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0568540483526,49.5939215164,49.5939215164
840,1000.0,0.0,650.0,632.0,254.0,650.0,544.0,540.0,830.0,250.0,30.0,650.0,0.152730236678,49.2567071455,48.3069942534
841,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,425.0,1.0,254.0,0.116942537895,49.4631057731,49.0161179925
842,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,826.0,250.0,24.0,826.0,0.214952383766,49.0180450077,47.3706793026
843,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,552.0,830.0,250.0,30.0,650.0,0.152145653974,49.2495236824,48.2892578605
844,1000.0,0.0,650.0,632.0,254.0,632.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115761950081,49.4663661254,49.0867386909
845,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,260.0,48.0,632.0,0.16459345914,49.2030287744,48.2407658477
846,1000.0,0.0,650.0,632.0,254.0,660.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144990244682,49.3219959778,48.5297020708
847,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,806.0,250.0,7500.0,1000.0,0.41164521501,48.9626500433,46.6115815626
848,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,480.0,830.0,250.0,115.0,480.0,0.128355683116,49.4373003739,48.5650915815
849,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.414596200653,48.952398202,46.6018148667
850,1000.0,0.0,650.0,632.0,252.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.163908940844,49.2212227369,48.2026755143
851,1000.0,0.0,650.0,632.0,254.0,640.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147508164707,49.3179528898,48.527289852
852,1000.0,0.0,645.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147585938143,49.3095444111,48.524991069
853,1000.0,0.0,650.0,570.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.148486815357,49.2519043358,48.4470848275
854,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,245.0,48.0,632.0,0.164547820906,49.2171111238,48.1765336455
855,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,531.0,830.0,250.0,30.0,650.0,0.152573604807,49.238655303,48.2992103783
856,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,395.0,455.0,395.0,0.0964519959668,48.5181918251,48.5181918251
857,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,838.0,250.0,55.0,540.0,0.145418452654,49.3248593049,48.5326372438
858,1000.0,0.0,650.0,632.0,254.0,650.0,572.0,540.0,830.0,250.0,30.0,650.0,0.164761511879,49.2030823702,48.2538965404
859,1160.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.165279715273,49.1968830223,48.2765319082
860,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,834.0,250.0,30.0,650.0,0.165105375044,49.2206124444,48.2647953122
861,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,792.0,250.0,35.0,560.0,0.146079370163,49.3669021872,48.544844113
862,1000.0,0.0,650.0,632.0,234.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.162215287756,49.2878888747,48.2141244157
863,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,802.0,250.0,48.0,632.0,0.162917714035,49.2875060485,48.2159507593
864,1000.0,0.0,650.0,632.0,249.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.214532442584,49.0408663174,47.3729633343
865,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,790.0,250.0,7500.0,1000.0,0.411483351923,48.9541597024,46.6132712326
866,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,555.0,830.0,250.0,40.0,555.0,0.148880534312,49.3150753812,48.5148311891
867,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,804.0,250.0,7500.0,1000.0,0.411529925192,48.9596798753,46.6119927138
868,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,513.0,830.0,250.0,1.0,254.0,0.115809540927,49.4647120948,49.0095098354
869,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,245.0,20.0,830.0,0.21602129843,49.0159151937,47.3443416206
870,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,260.0,590.0,260.0,0.0598791726589,49.5069961062,49.5069961062
871,1000.0,0.0,650.0,632.0,254.0,604.0,560.0,540.0,830.0,250.0,600.0,250.0,0.057332264311,49.5465567465,49.5465567465
872,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,824.0,250.0,26.0,824.0,0.214379103562,49.0253703399,47.3710505656
873,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,215.0,1.0,254.0,0.115769462185,49.4697237395,48.9666274303
874,1000.0,0.0,650.0,530.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.162523129448,49.1165046276,48.0983870856
875,1000.0,0.0,650.0,632.0,248.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.162885664982,49.2420127693,48.208116363
876,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,788.0,250.0,7500.0,1000.0,0.411613161255,48.9548909368,46.6132496346
877,1000.0,0.0,650.0,540.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.120529097143,49.3981670694,48.8050258995
878,1000.0,0.0,650.0,632.0,230.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.143007910862,49.3842803163,48.5685999906
879,1000.0,0.0,650.0,540.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.438663142361,48.8266885722,46.5387311587
880,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,770.0,250.0,30.0,650.0,0.163756337493,49.2629835918,48.2860632428
881,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,483.0,830.0,250.0,600.0,250.0,0.0574802166074,49.503147164,49.503147164
882,1000.0,0.0,650.0,632.0,254.0,650.0,540.0,540.0,830.0,250.0,55.0,540.0,0.141861580645,49.3376844931,48.5349641583
883,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,790.0,250.0,35.0,560.0,0.146057742206,49.3642736168,48.5449221158
884,1000.0,0.0,650.0,632.0,231.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0569159279567,49.5943082324,49.5943082324
885,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,836.0,250.0,600.0,250.0,0.0571610007171,49.5200185275,49.5200185275
886,1000.0,0.0,650.0,632.0,254.0,650.0,504.0,540.0,830.0,250.0,7500.0,1000.0,0.423240820446,48.9139916986,46.593391168
887,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,531.0,830.0,250.0,7500.0,1000.0,0.415179116352,48.9761169701,46.5986484632
888,1000.0,0.0,650.0,632.0,254.0,650.0,536.0,540.0,830.0,250.0,48.0,632.0,0.164525018169,49.2336192807,48.2081800359
889,1000.0,0.0,650.0,640.0,254.0,650.0,560.0,540.0,830.0,250.0,40.0,640.0,0.166869742773,49.1935814188,48.1925659803
890,1000.0,0.0,650.0,632.0,254.0,612.0,560.0,540.0,830.0,250.0,68.0,612.0,0.153734598401,49.3190241932,48.2805865812
891,1380.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0566472895356,49.5224900149,49.5224900149
892,1100.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147933024054,49.2975039814,48.5404263473
893,800.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0830744181879,46.7375134667,46.7375134667
894,1000.0,0.0,650.0,632.0,236.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.143043659621,49.4011140223,48.5739406753
895,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,770.0,250.0,35.0,560.0,0.146522225035,49.3223943421,48.5399313903
896,1000.0,0.0,630.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144695991023,49.3610925734,48.572144915
897,1000.0,0.0,650.0,632.0,254.0,650.0,516.0,540.0,830.0,250.0,55.0,540.0,0.144635843883,49.3326142636,48.5440447011
898,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,483.0,830.0,250.0,35.0,560.0,0.148100423475,49.2833349499,48.3903574379
899,940.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.166000635101,49.2249292541,47.8834305174
900,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,808.0,250.0,48.0,632.0,0.163018508609,49.2694161814,48.2139876457
901,1000.0,0.0,650.0,630.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.152446403721,49.2449062848,48.2995175697
902,1000.0,0.0,650.0,580.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0573689186483,49.5259370973,49.5259370973
903,1000.0,0.0,650.0,632.0,254.0,650.0,584.0,540.0,830.0,250.0,11.0,584.0,0.15457280109,49.2609989878,48.4490097959
904,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,486.0,830.0,250.0,109.0,486.0,0.129713026594,49.437634545,48.5667460443
905,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,818.0,250.0,32.0,818.0,0.212659899832,49.0470195673,47.371904377
906,1020.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144828422273,49.3359322434,48.5724149477
907,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,750.0,250.0,1.0,254.0,0.117641993855,49.4473148553,49.0225391854
908,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.164539526892,49.2295808744,48.2693191718
909,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,410.0,440.0,410.0,0.100564945031,48.349470274,48.349470274
910,1000.0,0.0,650.0,632.0,230.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.415247265377,48.9757972241,46.6016462045
911,1000.0,0.0,650.0,632.0,254.0,650.0,576.0,540.0,830.0,250.0,600.0,250.0,0.057119892235,49.5024530428,49.5024530428
912,1000.0,0.0,650.0,632.0,254.0,628.0,560.0,540.0,830.0,250.0,48.0,632.0,0.16442299421,49.2604812776,48.2058156916
913,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,798.0,250.0,600.0,250.0,0.0572936796812,49.5858989113,49.5858989113
914,1000.0,0.0,650.0,632.0,248.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0568321953056,49.5775198983,49.5775198983
915,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,335.0,35.0,560.0,0.148138372013,49.2980039982,48.5389920579
916,1100.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.216523433436,48.9204195579,47.6237972147
